ChangeId,OpportunityCode,AccountName,OpportunityName,FieldChanged,OldValue,NewValue,ChangeDate,ChangedByFullName,ChangedByEmail
CHG-025212,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,OpportunityStage,Requirements Definition,Qualification,2026-07-23,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025213,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,ForecastCategory,Omitted,Pipeline,2026-07-23,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025214,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,Confidence,0.00,0.20,2026-07-23,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025215,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,OpportunityStage,Qualification,Proposal,2026-07-27,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025216,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,ForecastCategory,Pipeline,Best Case,2026-07-27,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025217,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,Confidence,0.20,0.63,2026-07-27,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025218,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,SFDC_ACV_Revenue,19013.75,26562.21,2026-08-02,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025219,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,SFDC_ACV_Gp,2197.29,3069.62,2026-08-02,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025220,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,OpportunityStage,Proposal,Proposal Evaluation,2026-08-14,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025221,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,OpportunityStage,Proposal Evaluation,Finalist,2026-08-15,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025222,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,OpportunityStage,Finalist,Deal Won,2026-08-20,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025223,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,ForecastCategory,Best Case,Closed,2026-08-20,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025224,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,Confidence,0.63,0.95,2026-08-20,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025225,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,SFDC_ACV_Revenue,26562.21,29571.33,2026-08-20,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025226,006OS6QVXGAZ2UXCG0,Cobalt Holdings Co.,Cobalt Holdings Co. - Unified Communications,SFDC_ACV_Gp,3069.62,3417.36,2026-08-20,Susan Hill,SUSAN.HILL@GLOBAL.NTT
CHG-025227,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,OpportunityStage,Identification,Requirements Definition,2026-08-31,Timothy Carter,timothy.carter@global.ntt
CHG-025228,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,OpportunityStage,Requirements Definition,Qualification,2026-09-03,Timothy Carter,timothy.carter@global.ntt
CHG-025229,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,OpportunityStage,Qualification,Proposal,2026-09-03,Timothy Carter,timothy.carter@global.ntt
CHG-025230,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,ForecastCategory,Omitted,Pipeline,2026-09-03,Timothy Carter,timothy.carter@global.ntt
CHG-025231,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,Confidence,0.00,0.17,2026-09-03,Timothy Carter,timothy.carter@global.ntt
CHG-025232,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,OpportunityStage,Proposal,Proposal Evaluation,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025233,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,OpportunityStage,Proposal Evaluation,Finalist,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025234,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,ForecastCategory,Not Set,Omitted,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025235,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,ForecastCategory,Pipeline,Best Case,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025236,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,Confidence,0.17,0.63,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025237,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,ForecastCategory,Best Case,Commit,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025238,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,Confidence,0.63,0.87,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025239,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,SFDC_ACV_Revenue,0,3675.49,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025240,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,SFDC_ACV_Gp,0,652.42,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025241,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,SFDC_ACV_Revenue,3675.49,3879.41,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025242,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,SFDC_ACV_Gp,652.42,688.62,2026-09-04,Timothy Carter,timothy.carter@global.ntt
CHG-025243,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,OpportunityStage,Finalist,Deal Won,2026-09-05,Timothy Carter,timothy.carter@global.ntt
CHG-025244,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,ForecastCategory,Commit,Closed,2026-09-05,Timothy Carter,timothy.carter@global.ntt
CHG-025245,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,Confidence,0.87,1.00,2026-09-05,Timothy Carter,timothy.carter@global.ntt
CHG-025246,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,SFDC_ACV_Revenue,3879.41,3203.71,2026-09-05,Timothy Carter,timothy.carter@global.ntt
CHG-025247,006OT28VNQ5MQ14Q65,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Security Assessment,SFDC_ACV_Gp,688.62,568.68,2026-09-05,Timothy Carter,timothy.carter@global.ntt
CHG-025248,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,ForecastCategory,Not Set,Pipeline,2026-06-17,Rebecca Scott,rebecca.scott@global.ntt
CHG-025249,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,Confidence,0.00,0.22,2026-06-17,Rebecca Scott,rebecca.scott@global.ntt
CHG-025250,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,SFDC_ACV_Revenue,0,52846.49,2026-06-17,Rebecca Scott,rebecca.scott@global.ntt
CHG-025251,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,SFDC_ACV_Gp,0,10039.8,2026-06-17,Rebecca Scott,rebecca.scott@global.ntt
CHG-025252,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,OpportunityStage,Qualification,Proposal,2026-06-23,Rebecca Scott,rebecca.scott@global.ntt
CHG-025253,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,SFDC_ACV_Revenue,52846.49,57745.91,2026-06-28,Rebecca Scott,rebecca.scott@global.ntt
CHG-025254,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,SFDC_ACV_Gp,10039.8,10970.6,2026-06-28,Rebecca Scott,rebecca.scott@global.ntt
CHG-025255,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,OpportunityStage,Proposal,Proposal Evaluation,2026-06-29,Rebecca Scott,rebecca.scott@global.ntt
CHG-025256,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,ForecastCategory,Pipeline,Best Case,2026-06-29,Rebecca Scott,rebecca.scott@global.ntt
CHG-025257,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,Confidence,0.22,0.52,2026-06-29,Rebecca Scott,rebecca.scott@global.ntt
CHG-025258,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,OpportunityStage,Proposal Evaluation,Finalist,2026-07-05,Rebecca Scott,rebecca.scott@global.ntt
CHG-025259,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,OpportunityStage,Finalist,Deal Lost,2026-07-10,Rebecca Scott,rebecca.scott@global.ntt
CHG-025260,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,ForecastCategory,Best Case,Omitted,2026-07-10,Rebecca Scott,rebecca.scott@global.ntt
CHG-025261,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,Confidence,0.52,0.00,2026-07-10,Rebecca Scott,rebecca.scott@global.ntt
CHG-025262,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,SFDC_ACV_Revenue,57745.91,56791.89,2026-07-10,Rebecca Scott,rebecca.scott@global.ntt
CHG-025263,006OT6LHZ54WAXE27V,Fieldstone Holdings LLC,Fieldstone Holdings LLC - SD-WAN Rollout,SFDC_ACV_Gp,10970.6,10789.35,2026-07-10,Rebecca Scott,rebecca.scott@global.ntt
CHG-025264,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,OpportunityStage,Identification,Requirements Definition,2026-06-26,Nancy Lewis,nancy.lewis@global.ntt
CHG-025265,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,OpportunityStage,Requirements Definition,Qualification,2026-06-30,Nancy Lewis,nancy.lewis@global.ntt
CHG-025266,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,ForecastCategory,Not Set,Omitted,2026-06-30,Nancy Lewis,nancy.lewis@global.ntt
CHG-025267,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,ForecastCategory,Omitted,Pipeline,2026-06-30,Nancy Lewis,nancy.lewis@global.ntt
CHG-025268,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,Confidence,0.00,0.19,2026-06-30,Nancy Lewis,nancy.lewis@global.ntt
CHG-025269,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,SFDC_ACV_Revenue,0,1251.12,2026-06-30,Nancy Lewis,nancy.lewis@global.ntt
CHG-025270,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,SFDC_ACV_Gp,0,256.82,2026-06-30,Nancy Lewis,nancy.lewis@global.ntt
CHG-025271,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,OpportunityStage,Qualification,Proposal,2026-07-07,Nancy Lewis,nancy.lewis@global.ntt
CHG-025272,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,ForecastCategory,Pipeline,Commit,2026-07-07,Nancy Lewis,nancy.lewis@global.ntt
CHG-025273,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,Confidence,0.19,0.81,2026-07-07,Nancy Lewis,nancy.lewis@global.ntt
CHG-025274,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,SFDC_ACV_Revenue,1251.12,1025.69,2026-07-17,Nancy Lewis,nancy.lewis@global.ntt
CHG-025275,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,SFDC_ACV_Gp,256.82,210.54,2026-07-17,Nancy Lewis,nancy.lewis@global.ntt
CHG-025276,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,OpportunityStage,Proposal,Proposal Evaluation,2026-08-02,Nancy Lewis,nancy.lewis@global.ntt
CHG-025277,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,OpportunityStage,Proposal Evaluation,Finalist,2026-08-03,Nancy Lewis,nancy.lewis@global.ntt
CHG-025278,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,OpportunityStage,Finalist,Deal Lost,2026-08-04,Nancy Lewis,nancy.lewis@global.ntt
CHG-025279,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,ForecastCategory,Commit,Omitted,2026-08-04,Nancy Lewis,nancy.lewis@global.ntt
CHG-025280,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,Confidence,0.81,0.02,2026-08-04,Nancy Lewis,nancy.lewis@global.ntt
CHG-025281,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,SFDC_ACV_Revenue,1025.69,973.64,2026-08-04,Nancy Lewis,nancy.lewis@global.ntt
CHG-025282,006OTXUGQEY2Y5XNCB,Novara Enterprises Inc.,Novara Enterprises Inc. - Access Control Modernization,SFDC_ACV_Gp,210.54,199.86,2026-08-04,Nancy Lewis,nancy.lewis@global.ntt
CHG-025283,006OUD6YW7NF3WQDJU,Harborview Industries Group,Harborview Industries Group - Cisco IE3300,ForecastCategory,Not Set,Omitted,2026-07-09,Jennifer Reed,jennifer.reed@global.ntt
CHG-025284,006OUD6YW7NF3WQDJU,Harborview Industries Group,Harborview Industries Group - Cisco IE3300,Confidence,0.00,0.01,2026-07-09,Jennifer Reed,jennifer.reed@global.ntt
CHG-025285,006OUD6YW7NF3WQDJU,Harborview Industries Group,Harborview Industries Group - Cisco IE3300,SFDC_ACV_Revenue,0,12942.52,2026-07-09,Jennifer Reed,jennifer.reed@global.ntt
CHG-025286,006OUD6YW7NF3WQDJU,Harborview Industries Group,Harborview Industries Group - Cisco IE3300,SFDC_ACV_Gp,0,2496.73,2026-07-09,Jennifer Reed,jennifer.reed@global.ntt
CHG-025287,006OUD6YW7NF3WQDJU,Harborview Industries Group,Harborview Industries Group - Cisco IE3300,SFDC_ACV_Revenue,12942.52,19428.09,2026-07-09,Jennifer Reed,jennifer.reed@global.ntt
CHG-025288,006OUD6YW7NF3WQDJU,Harborview Industries Group,Harborview Industries Group - Cisco IE3300,SFDC_ACV_Gp,2496.73,3747.85,2026-07-09,Jennifer Reed,jennifer.reed@global.ntt
CHG-025289,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,ForecastCategory,Not Set,Omitted,2026-03-27,Karen Phillips,karen.phillips@global.ntt
CHG-025290,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,SFDC_ACV_Revenue,0,280.63,2026-03-27,Karen Phillips,karen.phillips@global.ntt
CHG-025291,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,SFDC_ACV_Gp,0,108.62,2026-03-27,Karen Phillips,karen.phillips@global.ntt
CHG-025292,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,OpportunityStage,Identification,Requirements Definition,2026-05-04,Karen Phillips,karen.phillips@global.ntt
CHG-025293,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,OpportunityStage,Requirements Definition,Qualification,2026-05-20,Karen Phillips,karen.phillips@global.ntt
CHG-025294,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,ForecastCategory,Omitted,Pipeline,2026-05-20,Karen Phillips,karen.phillips@global.ntt
CHG-025295,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,Confidence,0.00,0.22,2026-05-20,Karen Phillips,karen.phillips@global.ntt
CHG-025296,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,OpportunityStage,Qualification,Proposal,2026-05-25,Karen Phillips,karen.phillips@global.ntt
CHG-025297,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,SFDC_ACV_Revenue,280.63,241.68,2026-06-09,Karen Phillips,karen.phillips@global.ntt
CHG-025298,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,SFDC_ACV_Gp,108.62,93.54,2026-06-09,Karen Phillips,karen.phillips@global.ntt
CHG-025299,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,OpportunityStage,Proposal,Proposal Evaluation,2026-06-24,Karen Phillips,karen.phillips@global.ntt
CHG-025300,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,ForecastCategory,Pipeline,Commit,2026-06-24,Karen Phillips,karen.phillips@global.ntt
CHG-025301,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,Confidence,0.22,0.80,2026-06-24,Karen Phillips,karen.phillips@global.ntt
CHG-025302,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,OpportunityStage,Proposal Evaluation,Finalist,2026-06-26,Karen Phillips,karen.phillips@global.ntt
CHG-025303,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,OpportunityStage,Finalist,Deal Won,2026-08-23,Karen Phillips,karen.phillips@global.ntt
CHG-025304,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,ForecastCategory,Commit,Closed,2026-08-23,Karen Phillips,karen.phillips@global.ntt
CHG-025305,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,Confidence,0.80,1.00,2026-08-23,Karen Phillips,karen.phillips@global.ntt
CHG-025306,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,SFDC_ACV_Revenue,241.68,250.0,2026-08-23,Karen Phillips,karen.phillips@global.ntt
CHG-025307,006OUHS00EKM0LQIMR,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Firewall Upgrade,SFDC_ACV_Gp,93.54,96.76,2026-08-23,Karen Phillips,karen.phillips@global.ntt
CHG-025308,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,ForecastCategory,Not Set,Omitted,2026-01-25,Karen Phillips,karen.phillips@global.ntt
CHG-025309,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,Confidence,0.00,0.02,2026-01-25,Karen Phillips,karen.phillips@global.ntt
CHG-025310,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,SFDC_ACV_Revenue,0,322572.63,2026-01-25,Karen Phillips,karen.phillips@global.ntt
CHG-025311,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,SFDC_ACV_Gp,0,48605.44,2026-01-25,Karen Phillips,karen.phillips@global.ntt
CHG-025312,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,OpportunityStage,Identification,Requirements Definition,2026-02-14,Karen Phillips,karen.phillips@global.ntt
CHG-025313,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,OpportunityStage,Requirements Definition,Qualification,2026-02-28,Karen Phillips,karen.phillips@global.ntt
CHG-025314,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,ForecastCategory,Omitted,Pipeline,2026-02-28,Karen Phillips,karen.phillips@global.ntt
CHG-025315,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,Confidence,0.02,0.13,2026-02-28,Karen Phillips,karen.phillips@global.ntt
CHG-025316,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,OpportunityStage,Qualification,Proposal,2026-03-05,Karen Phillips,karen.phillips@global.ntt
CHG-025317,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,ForecastCategory,Pipeline,Best Case,2026-03-05,Karen Phillips,karen.phillips@global.ntt
CHG-025318,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,Confidence,0.13,0.61,2026-03-05,Karen Phillips,karen.phillips@global.ntt
CHG-025319,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,SFDC_ACV_Revenue,322572.63,342857.24,2026-03-16,Karen Phillips,karen.phillips@global.ntt
CHG-025320,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,SFDC_ACV_Gp,48605.44,51661.94,2026-03-16,Karen Phillips,karen.phillips@global.ntt
CHG-025321,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,OpportunityStage,Proposal,Proposal Evaluation,2026-03-30,Karen Phillips,karen.phillips@global.ntt
CHG-025322,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,OpportunityStage,Proposal Evaluation,Finalist,2026-05-03,Karen Phillips,karen.phillips@global.ntt
CHG-025323,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,OpportunityStage,Finalist,Deal Won,2026-05-06,Karen Phillips,karen.phillips@global.ntt
CHG-025324,006OUNRY0F9DJMLMLP,Brightpath Solutions Inc.,Brightpath Solutions Inc. - Colocation Expansion,ForecastCategory,Best Case,Closed,2026-05-06,Karen Phillips,karen.phillips@global.ntt
