OpportunityGlobalRegionName,OpportunityCountry,AccountCode,AccountName,AccountGroup,AccountIndustry,OpportunityCode,OpportunityLineCode,OpportunityName,OpportunityStage,Confidence,ForecastCategory,OpportunityCreateDate,OpportunityCloseDate,AccountOwnerFullName,AccountOwnerEmailAdress,OpportunityOwnerFullName,OpportunityOwnerEmailAdress,ProductBusinessUnit,ServiceCategory,OrderType,ContractTermMonths,SFDC_ACV_Revenue,SFDC_ACV_Gp,SFDC_TCV_Revenue,SFDC_TCV_Gp,GM_Percent,Quarter,Month,QuarterlyBudget_ACVRevenue,QuarterlyBudget_ACVGp,QuarterlyGap_ACVGP,QuarterlyTotalPipeline_ACVGP,TP_RAGStatus,QuarterlyQualifiedPipeline_ACVGP,QP_RAGStatus,LOBPortfolioQuarterlyBudget_ACVRevenue,LOBPortfolioQuarterlyBudget_ACVGp,MonthlyBudget_ACVRevenue,MonthlyBudget_ACVGp,MonthlyClosedPlusCommit_ACVGP,ClosedCommit_RAGStatus,LOBPortfolioMonthlyBudget_ACVRevenue,LOBPortfolioMonthlyBudget_ACVGp
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006MZH53FY76Z0SFAK,00k381GYG2I703VDD3,Cobalt Holdings Co. - SD-WAN Rollout,Deal Won,1.0,Closed,2026-03-22,2026-09-03,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,Renewal,,36385.14,8797.67,36385.14,8797.67,24.18,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006FKE47PDIUM12PWC,00k5JSAUSHTBXRN54I,Cobalt Holdings Co. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-06-18,2026-08-29,Brian Thompson,brian.thompson@global.ntt,Mark Campbell,mark.campbell@global.ntt,Networking,Product,New Business,,92460.16,26039.38,92460.16,26039.38,28.16,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006FKE47PDIUM12PWC,00k3V9UWLZ8TZKDNB9,Cobalt Holdings Co. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-06-18,2026-08-29,Brian Thompson,brian.thompson@global.ntt,Mark Campbell,mark.campbell@global.ntt,Networking,Product,New Business,,5230.09,745.21,5230.09,745.21,14.25,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001CFKSMA40SL4BQ28,Pinehurst Energy Partners LLC,,Education,0060XPLUBVQC2QCM0Q,00kW70K5TQSKOEDYWA,Pinehurst Energy Partners LLC - Network Refresh,Deal Lost,0.0,Omitted,2026-02-25,2026-06-13,Deborah Anderson,deborah.anderson@global.ntt,Deborah Anderson,deborah.anderson@global.ntt,Security,Product,New Business,,3002.71,731.86,3002.71,731.86,24.37,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,202012.6,16161.01,2054926.04,256042.26,295351.88,Green,74744.66,5979.57
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006MPWKGYNT9KEZUOV,00kLOV0MCSMIQFXYKO,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.03,Omitted,2026-03-13,2026-09-01,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Security,Product,New Business,,7658.37,2047.06,7658.37,2047.06,26.73,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,237661.88,19012.95,2417560.03,301226.22,599343.05,Green,87934.9,7034.79
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006MPWKGYNT9KEZUOV,00kXK4HYC9K121JA9P,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.03,Omitted,2026-03-13,2026-09-01,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,Product,New Business,,20435.87,3562.44,20435.87,3562.44,17.43,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006MPWKGYNT9KEZUOV,00kXXCSJNTD2LQVDKI,Brightpath Solutions Inc. - Colocation Expansion,Deal Lost,0.03,Omitted,2026-03-13,2026-09-01,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Digital Workplace,VBR,New Business,,250.0,114.67,250.0,114.67,45.87,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,1378.17,41.35,2417560.03,301226.22,599343.05,Green,509.92,15.3
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006ULSK2I97HU34NTF,00kEXI17NASPIRMOKD,Brightpath Solutions Inc. - Data Center Migration,Identification,0.0,Omitted,2026-05-11,2026-07-20,Karen Phillips,karen.phillips@global.ntt,Melissa Edwards,melissa.edwards@global.ntt,Networking,Product,New Business,,14768.21,1524.62,14768.21,1524.62,10.32,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006ULSK2I97HU34NTF,00kJ1AD2J4KW7T28PR,Brightpath Solutions Inc. - Data Center Migration,Identification,0.0,Omitted,2026-05-11,2026-07-20,Karen Phillips,karen.phillips@global.ntt,Melissa Edwards,melissa.edwards@global.ntt,Security,Product,New Business,,3598.34,768.06,3598.34,768.06,21.34,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,237661.88,19012.95,1960183.8,244237.44,305354.71,Green,71298.56,5703.88
North America,United States,001QX2WW7J27U4E5UH,Bluepeak Insurance Group LLC,Bluepeak Insurance Group LLC,Technology,006V724QRSH9B997A8,00kSPOTBF6UPWGL9H5,Bluepeak Insurance Group LLC - SD-WAN Rollout,Deal Won,0.92,Closed,2026-04-08,2026-06-30,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,Renewal,,6493.82,780.16,6493.82,780.16,12.01,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,001QX2WW7J27U4E5UH,Bluepeak Insurance Group LLC,Bluepeak Insurance Group LLC,Technology,006V724QRSH9B997A8,00kGGO1E1SVYONKCXY,Bluepeak Insurance Group LLC - SD-WAN Rollout,Deal Won,0.92,Closed,2026-04-08,2026-06-30,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,Renewal,,13364.91,2454.69,13364.91,2454.69,18.37,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,001QX2WW7J27U4E5UH,Bluepeak Insurance Group LLC,Bluepeak Insurance Group LLC,Technology,006V724QRSH9B997A8,00kLB2FKYAIIBUXY0O,Bluepeak Insurance Group LLC - SD-WAN Rollout,Deal Won,0.92,Closed,2026-04-08,2026-06-30,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,Renewal,,11312.64,735.53,11312.64,735.53,6.5,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,2054926.04,256042.26,295351.88,Green,1120203.41,89616.27
North America,United States,0014ZK03LE6FVIE1FY,Brightpath Solutions Inc.,,Insurance,006LU5LZQ8VSI5BTJS,00kL7GXM0NTF9DFPQQ,Brightpath Solutions Inc. - Network Refresh,Deal Won,0.99,Closed,2026-05-20,2026-08-10,Karen Phillips,karen.phillips@global.ntt,Karen Phillips,karen.phillips@global.ntt,Networking,Technical Services,New Business,,104901.76,18994.14,104901.76,18994.14,18.11,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,760625.76,228187.73,2156202.22,268661.22,531309.38,Green,251006.5,75301.95
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006DWZSVWIPE1F3WSS,00kJEUODO7FF8ZOYV3,Cobalt Holdings Co. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-07-17,2026-09-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Security,Product,New Business,,2806.76,663.82,2806.76,663.82,23.65,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,237661.88,19012.95,2417560.03,301226.22,599343.05,Green,87934.9,7034.79
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006DWZSVWIPE1F3WSS,00kFH1TDB8SNGIXCO2,Cobalt Holdings Co. - Firewall Upgrade,Deal Lost,0.0,Omitted,2026-07-17,2026-09-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,New Business,,13102.98,2119.57,13102.98,2119.57,16.18,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2417560.03,301226.22,599343.05,Green,1317886.36,105430.91
North America,United States,001LKSZBRXYUSYNULP,"Windsor, County Of",,Public Sector,00647MSV89T4NV35DC,00k1ZXLHJ7EC0M2C3V,Windsor - SD-WAN Rollout,Deal Lost,0.21,Pipeline,2026-03-08,2026-05-24,Paul Martinez,paul.martinez@global.ntt,Cynthia Young,cynthia.young@global.ntt,Networking,Technical Services,New Business,,50997.03,13659.65,50997.03,13659.65,26.79,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,1832771.9,228362.06,300953.42,Green,213355.52,64006.66
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006H6DJ005C2EVIUDB,00kCYR8YD6HLJOYGN4,Cobalt Holdings Co. - Access Control Modernization,Deal Won,0.94,Closed,2026-07-27,2026-08-20,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,New Business,,10904.93,1095.0,10904.93,1095.0,10.04,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006H6DJ005C2EVIUDB,00k11GOLDWLYLX8CBN,Cobalt Holdings Co. - Access Control Modernization,Deal Won,0.94,Closed,2026-07-27,2026-08-20,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,Product,New Business,,19929.77,2497.82,19929.77,2497.82,12.53,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,312238.54,24979.08,2156202.22,268661.22,531309.38,Green,103038.72,8243.1
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006H6DJ005C2EVIUDB,00k5UHPWANUPJPM0V7,Cobalt Holdings Co. - Access Control Modernization,Deal Won,0.94,Closed,2026-07-27,2026-08-20,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Product,New Business,,9405.18,1321.14,9405.18,1321.14,14.05,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001KWX7N8OYX3Q2MRR,Cascade Holdings Co.,,Energy & Utilities,006LPZX8H2136KLQME,00kR21IR2WXD6VCCI1,Cascade Holdings Co. - Colocation Expansion,Deal Lost,0.0,Omitted,2026-02-19,2026-04-07,Angela Martinez,angela.martinez@global.ntt,Angela Martinez,angela.martinez@global.ntt,Networking,Product,New Business,,20382.17,3481.27,20382.17,3481.27,17.08,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,United States,001KWX7N8OYX3Q2MRR,Cascade Holdings Co.,,Energy & Utilities,006LPZX8H2136KLQME,00kIT2Z8ISSP4MHAAD,Cascade Holdings Co. - Colocation Expansion,Deal Lost,0.0,Omitted,2026-02-19,2026-04-07,Angela Martinez,angela.martinez@global.ntt,Angela Martinez,angela.martinez@global.ntt,Networking,Product,New Business,,13787.01,1472.66,13787.01,1472.66,10.68,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,Canada,001L7TMJGL0SHT3AA8,Beacon Telecom Co.,,Media & Entertainment,006VGCZIKDQU6RN2KA,00k11M1PEBDNLDI9W9,Beacon Telecom Co. - Network Refresh,Deal Lost,0.16,Pipeline,2026-01-03,2026-05-03,Cynthia Edwards,cynthia.edwards@global.ntt,Cynthia Edwards,cynthia.edwards@global.ntt,Security,Product,Renewal,,5041.74,963.81,5041.74,963.81,19.12,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,202012.6,16161.01,1832771.9,228362.06,300953.42,Green,66664.16,5333.13
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0062N2AFNFNPWLT9Q2,00kK8CY5E7H8XQ8GLV,Cobalt Holdings Co. - Managed Services Renewal,Deal Lost,0.0,Omitted,2026-04-03,2026-06-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Technical Services,Renewal,,67166.06,18509.59,67166.06,18509.59,27.56,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,2054926.04,256042.26,295351.88,Green,239216.8,71765.04
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,0062N2AFNFNPWLT9Q2,00kE6DWYDTOPLBSAPO,Cobalt Holdings Co. - Managed Services Renewal,Deal Lost,0.0,Omitted,2026-04-03,2026-06-04,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,VBR,Renewal,,250.0,92.92,250.0,92.92,37.17,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,1171.44,35.14,2054926.04,256042.26,295351.88,Green,433.43,13.0
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006617WDH5K85YEG0O,00kSVSRVGBFGWDMDFX,Cobalt Holdings Co. - Security Assessment,Deal Lost,0.09,Omitted,2026-02-03,2026-04-01,Brian Thompson,brian.thompson@global.ntt,Cynthia Turner,cynthia.turner@global.ntt,Digital Workplace,Product,New Business,,573.97,88.7,573.97,88.7,15.45,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,1666156.26,207601.83,501687.68,Green,79620.83,6369.67
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006617WDH5K85YEG0O,00kO8EYV3TAF3V1W9C,Cobalt Holdings Co. - Security Assessment,Deal Lost,0.09,Omitted,2026-02-03,2026-04-01,Brian Thompson,brian.thompson@global.ntt,Cynthia Turner,cynthia_turner@global.ntt,Security,Product,New Business,,619.74,80.54,619.74,80.54,13.0,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,202012.6,16161.01,1666156.26,207601.83,501687.68,Green,60603.78,4848.3
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006617WDH5K85YEG0O,00k014IYI9Y1X9J18H,Cobalt Holdings Co. - Security Assessment,Deal Lost,0.09,Omitted,2026-02-03,2026-04-01,Brian Thompson,brian_thompson@global.ntt,Cynthia Turner,cynthia.turner@global.ntt,Networking,Product,New Business,,28265.94,8190.46,28265.94,8190.46,28.98,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,3027576.78,242206.14,1666156.26,207601.83,501687.68,Green,908273.03,72661.84
North America,United States,001HEIU8FBT9T7XBP1,Bluepeak Retail Group Co.,,Financial Services,006PRHR8PS742A4CBM,00kNCCG3YMYRG2BDJW,Bluepeak Retail Group Co. - Security Assessment,Deal Won,1.0,Closed,2026-01-02,2026-04-01,Cynthia Clark,cynthia.clark@GLOBAL.NTT,Cynthia Clark,cynthia.clark@global.ntt,Networking,Consulting Services,Renewal,,2780.91,734.67,2780.91,734.67,26.42,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,19310.99,5793.3,1666156.26,207601.83,501687.68,Green,5793.3,1737.99
North America,United States,001HEIU8FBT9T7XBP1,Bluepeak Retail Group Co.,,Financial Services,006PRHR8PS742A4CBM,00kLOB84N4BCTUESFQ,Bluepeak Retail Group Co. - Security Assessment,Deal Won,1.0,Closed,2026-01-02,2026-04-01,Cynthia Clark,cynthia.clark@global.ntt,Cynthia Clark,cynthia.clark@global.ntt,Digital Workplace,Product,Renewal,,1185.64,141.12,1185.64,141.12,11.9,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,1666156.26,207601.83,501687.68,Green,79620.83,6369.67
North America,Canada,0011M38VV0IGMR0JUA,Ironclad Media Group Ltd.,,Manufacturing,006DETQ6J0X08GAWEQ,00kR9X16NKVSX1VU3M,Ironclad Media Group Ltd. - Network Refresh,Deal Lost,0.18,Pipeline,2026-06-05,2026-08-03,Amanda Sanchez,AMANDA.SANCHEZ@GLOBAL.NTT,Amanda Sanchez,amanda.sanchez@global.ntt,Networking,Product,Renewal,,19378.87,3385.06,19378.87,3385.06,17.47,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,2156202.22,268661.22,531309.38,Green,1175412.16,94032.97
North America,United States,001V8SQDYB439KFK2H,Stonebridge Data Systems Inc.,Stonebridge Data Systems Inc.,Transportation & Logistics,006T6ZMMRBXEZNNPEI,00kPB1WJSDKR8XS99T,Stonebridge Data Systems Inc. - SD-WAN Rollout,Deal Won,1.0,Closed,2026-05-20,2026-07-25,Scott Carter,scott.carter@global.ntt,Scott Carter,scott.carter@global.ntt,Security,Product,New Business,,2003.47,327.23,2003.47,327.23,16.33,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,237661.88,19012.95,1960183.8,244237.44,305354.71,Green,71298.56,5703.88
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006G762UMVAKOSJP08,00kN47UJKHJWBL45CE,Cobalt Holdings Co. - Managed Services Renewal,Deal Lost,0.01,Omitted,2026-05-06,2026-08-06,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,BRIAN.THOMPSON@GLOBAL.NTT,Networking,Consulting Services,New Business,,19330.3,3985.66,19330.3,3985.66,20.62,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,22718.81,6815.64,2156202.22,268661.22,531309.38,Green,7497.21,2249.16
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006G762UMVAKOSJP08,00kIK53079677HKRTQ,Cobalt Holdings Co. - Managed Services Renewal,Deal Lost,0.01,Omitted,2026-05-06,2026-08-06,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Data Center,Technical Services,New Business,,48579.19,9405.71,48579.19,9405.71,19.36,FY26-Q2,2026-08,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,215696.58,64708.97,2156202.22,268661.22,531309.38,Green,71179.87,21353.96
North America,United States,001BHN0C3LE5DE8SQY,"Franklin, Metropolitan Water District",,Public Sector,006RAR72B525F6ABM3,00kM2FHR5QE6V5M5B0,Franklin - Backup & DR,Deal Won,0.95,Closed,2026-04-22,2026-07-11,Gary Stewart,gary.stewart@global.ntt,Gary Stewart,gary.stewart@global.ntt,Networking,Product,New Business,,45716.85,5170.66,45716.85,5170.66,11.31,FY26-Q2,2026-07,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,3561855.03,284948.4,1960183.8,244237.44,305354.71,Green,1068556.51,85484.52
North America,United States,001X8TAV1DDJ4S95TY,Brightpath Solutions LLC,,Education,006MLLI8BMMPKX7YH9,00k9ER65TIJDUARGTC,Brightpath Solutions LLC - Security Assessment,Deal Lost,0.1,Omitted,2026-08-31,2026-09-13,Amanda Morris,amanda.morris@global.ntt,Amanda Morris,amanda.morris@global.ntt,Security,Technical Services,Renewal,,3269.09,958.27,3269.09,958.27,29.31,FY26-Q2,2026-09,6533946.069999999,814124.93,-565926.61,267746.31,Green,146056.66,Green,50752.14,15225.64,2417560.03,301226.22,599343.05,Green,18778.29,5633.49
North America,United States,001LA0TQ6LU0VHY0EF,"Monroe, Metropolitan Water District",,Public Sector,006BYDHZB08CUMX6CY,00kNRC61YTU5LX9910,Monroe - Security Assessment,Deal Lost,0.1,Omitted,2026-04-21,2026-05-21,Deborah Hall,deborah.hall@global.ntt,Deborah Hall,deborah.hall@global.ntt,Networking,Technical Services,Renewal,,17239.4,3944.15,17239.4,3944.15,22.88,FY26-Q1,2026-05,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,1832771.9,228362.06,300953.42,Green,213355.52,64006.66
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006S0P0KV8VYNY456L,00kMW8R2PX3575QDB9,Cobalt Holdings Co. - Backup & DR,Deal Lost,0.03,Omitted,2026-05-03,2026-06-14,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Networking,Technical Services,Renewal,,26864.85,4619.74,26864.85,4619.74,17.2,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,646531.89,193959.57,2054926.04,256042.26,295351.88,Green,239216.8,71765.04
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006S0P0KV8VYNY456L,00k5RLAMOXI43ZNP71,Cobalt Holdings Co. - Backup & DR,Deal Lost,0.03,Omitted,2026-05-03,2026-06-14,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Data Center,Product,Renewal,,16346.61,1198.74,16346.61,1198.74,7.33,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,858553.55,68684.28,2054926.04,256042.26,295351.88,Green,317664.81,25413.18
North America,United States,0015LV2PPL0VSADA44,Cobalt Holdings Co.,,Transportation & Logistics,006S0P0KV8VYNY456L,00kMM5RN24Y53Y9N8M,Cobalt Holdings Co. - Backup & DR,Deal Lost,0.03,Omitted,2026-05-03,2026-06-14,Brian Thompson,brian.thompson@global.ntt,Brian Thompson,brian.thompson@global.ntt,Digital Workplace,Product,Renewal,,6071.19,1343.33,6071.19,1343.33,22.13,FY26-Q1,2026-06,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,265402.76,21232.22,2054926.04,256042.26,295351.88,Green,98199.02,7855.92
North America,Canada,0014G7V85UNEDO3SRI,Everline Technologies Ltd.,,Retail & Consumer Goods,006GL6FJJ3FNOCEND9,00k76RRFN3VGLSK632,Everline Technologies Ltd. - Security Assessment,Qualification,0.19,Pipeline,2026-02-08,2026-04-01,Timothy Turner,timothy.turner@global.ntt,Melissa Adams,melissa.adams@global.ntt,Security,Product,Renewal,,3881.81,828.44,3881.81,828.44,21.34,FY26-Q1,2026-04,5553854.18,692006.1900000001,-340122.65,369766.22,Green,146957.21,Green,202012.6,16161.01,1666156.26,207601.83,501687.68,Green,60603.78,4848.3
